#1:t_esc(gyr)	#2:m1	#3:m2	#4:id1	#5:id2	#6:a	#7:e	#8:t_mgr(gyr)	#9:dyn	#10:BS	#11:BB	#12:prev_partners_1	#13:prev_partners_2	#14:last_binint_type	#15:last_bininit_time	#16:model
2.315106  29.332255  35.680183  68262.0  130489.0  2.027323  0.746598  4652.189474  1.0  0.0  1.0  5.0  15.0  2.0  2.315106  5e5-z0.0002-rg20-rv2-1
2.432064  28.520293  28.932671  95874.0  389340.0  0.783321  0.031847  2541.287002  1.0  3.0  2.0  8.0  5.0  1.0  2.432064  5e5-z0.0002-rg20-rv2-1
2.466099  28.641832  21.827644  107868.0  460697.0  1.530395  0.696367  5454.733985  1.0  2.0  0.0  6.0  0.0  1.0  2.466099  5e5-z0.0002-rg20-rv2-1
2.606735  29.142333  28.612033  159922.0  170941.0  2.951929  0.906824  1379.551818  1.0  0.0  2.0  3.0  9.0  2.0  2.606734  5e5-z0.0002-rg20-rv2-1
2.865129  26.701104  18.312021  244478.0  497857.0  1.147547  0.9102  64.034172  1.0  1.0  0.0  1.0  2.0  1.0  2.865129  5e5-z0.0002-rg20-rv2-1
2.934827  22.390621  19.252645  61947.0  170199.0  0.906461  0.996111  2.935624  1.0  2.0  0.0  2.0  0.0  1.0  2.934827  5e5-z0.0002-rg20-rv2-1
3.593894  29.501565  27.18384  140482.0  294517.0  1.11573  0.903936  36.399266  1.0  1.0  0.0  7.0  4.0  1.0  3.593894  5e5-z0.0002-rg20-rv2-1
3.613908  25.800379  29.263953  154315.0  278793.0  1.577589  0.553061  13054.048462  1.0  6.0  0.0  1.0  14.0  1.0  3.613908  5e5-z0.0002-rg20-rv2-1
3.772849  20.738521  28.816518  61426.0  391795.0  1.228232  0.94609  15.248862  1.0  1.0  0.0  0.0  14.0  1.0  3.772849  5e5-z0.0002-rg20-rv2-1
4.126211  26.697903  22.258924  88473.0  470961.0  1.340326  0.537469  10576.267351  1.0  0.0  1.0  3.0  3.0  2.0  4.126211  5e5-z0.0002-rg20-rv2-1
4.484756  22.10381  27.57798  50936.0  337077.0  2.210606  0.83026  4483.078557  1.0  6.0  0.0  5.0  9.0  1.0  4.484756  5e5-z0.0002-rg20-rv2-1
4.633575  18.378702  18.449692  55058.0  205027.0  1.662015  0.488684  73899.011119  1.0  4.0  0.0  1.0  1.0  1.0  4.633575  5e5-z0.0002-rg20-rv2-1
4.665763  26.845257  20.298363  19044.0  482524.0  2.19264  0.569982  71565.526758  1.0  5.0  0.0  8.0  2.0  1.0  4.665763  5e5-z0.0002-rg20-rv2-1
4.674768  21.224531  21.723264  277762.0  360045.0  1.709129  0.733291  9359.379742  1.0  5.0  0.0  3.0  3.0  1.0  4.674768  5e5-z0.0002-rg20-rv2-1
4.947797  13.757043  24.162707  287137.0  321327.0  1.001782  0.758653  1303.665882  1.0  1.0  0.0  0.0  6.0  1.0  4.947797  5e5-z0.0002-rg20-rv2-1
5.339593  18.770475  16.596545  270113.0  351244.0  0.989244  0.976914  6.123503  1.0  2.0  0.0  2.0  0.0  1.0  5.339593  5e5-z0.0002-rg20-rv2-1
5.48183  23.803806  19.407406  252875.0  378993.0  1.882925  0.93786  154.842943  1.0  5.0  0.0  5.0  1.0  1.0  5.48183  5e5-z0.0002-rg20-rv2-1
5.983998  15.573179  18.093555  124731.0  239424.0  1.37291  0.976209  9.719076  1.0  0.0  1.0  1.0  1.0  2.0  5.983998  5e5-z0.0002-rg20-rv2-1
6.009058  19.434199  19.576193  109409.0  248731.0  1.5224  0.229245  95457.428888  1.0  2.0  1.0  3.0  2.0  1.0  6.009058  5e5-z0.0002-rg20-rv2-1
6.343796  18.669169  20.553464  212062.0  236746.0  1.578997  0.250374  104777.414672  1.0  6.0  0.0  0.0  4.0  1.0  6.343796  5e5-z0.0002-rg20-rv2-1
6.476315  22.150699  18.412515  156248.0  308576.0  3.447336  0.51231  924234.794463  1.0  1.0  0.0  0.0  3.0  1.0  6.476315  5e5-z0.0002-rg20-rv2-1
7.03379  16.176439  18.738233  49666.0  186875.0  1.335355  0.498709  34709.997988  1.0  3.0  0.0  0.0  2.0  1.0  7.03379  5e5-z0.0002-rg20-rv2-1
8.056128  18.715517  18.957878  56591.0  331006.0  0.73262  0.904933  28.120409  1.0  1.0  0.0  1.0  3.0  1.0  8.056128  5e5-z0.0002-rg20-rv2-1
8.08917  19.378262  16.979441  225609.0  402661.0  1.351442  0.872372  665.03927  1.0  1.0  0.0  3.0  2.0  1.0  8.08917  5e5-z0.0002-rg20-rv2-1
8.465084  18.920692  17.910455  35848.0  152329.0  2.153651  0.652566  78385.140717  1.0  4.0  0.0  7.0  0.0  1.0  8.465085  5e5-z0.0002-rg20-rv2-1
8.876747  18.630176  18.078543  273904.0  370634.0  2.865301  0.564166  448508.155391  1.0  5.0  0.0  1.0  0.0  1.0  8.876747  5e5-z0.0002-rg20-rv2-1
9.006046  16.625612  19.512884  412687.0  464496.0  3.31528  0.982107  48.510724  1.0  3.0  0.0  0.0  9.0  1.0  9.006045  5e5-z0.0002-rg20-rv2-1
9.780372  18.172527  16.875358  13019.0  442896.0  1.900053  0.482496  150773.050004  1.0  2.0  0.0  3.0  1.0  1.0  9.780372  5e5-z0.0002-rg20-rv2-1
9.892815  18.639219  19.093631  400184.0  412150.0  1.623306  0.694588  16494.094644  1.0  1.0  0.0  4.0  1.0  1.0  9.892815  5e5-z0.0002-rg20-rv2-1
10.401029  16.657047  19.788492  11324.0  233604.0  2.55842  0.370062  672755.850724  1.0  2.0  0.0  3.0  7.0  1.0  10.401029  5e5-z0.0002-rg20-rv2-1
10.996107  20.027923  13.241965  158783.0  516659.0  2.589032  0.653802  229340.617116  1.0  1.0  0.0  6.0  1.0  1.0  10.996107  5e5-z0.0002-rg20-rv2-1
11.758543  18.819628  17.924059  150734.0  344583.0  2.738419  0.812783  34696.55511  1.0  2.0  0.0  5.0  2.0  1.0  11.758543  5e5-z0.0002-rg20-rv2-1
0.012956  2.259718  6.932184  319457.0  1030897.0  0.081916  0.378052  57.557655  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1e6-z0.001-lambda10
0.032921  112.49451  49.962074  1103609.0  1162164.0  0.358806  0.94649  0.035566  1.0  9.0  1.0  0.0  2.0  1.0  0.032921  1e6-z0.001-lambda10
0.042328  37.355715  52.572798  612335.0  1191268.0  0.39428  0.837316  0.725021  1.0  1.0  0.0  1.0  0.0  1.0  0.042328  1e6-z0.001-lambda10
0.046044  54.047377  51.256084  870099.0  1107233.0  0.184403  0.800958  0.082472  1.0  0.0  1.0  4.0  2.0  2.0  0.046044  1e6-z0.001-lambda10
0.06302  51.735612  54.877225  503767.0  1104642.0  0.319823  0.861275  0.168578  1.0  1.0  0.0  2.0  0.0  1.0  0.06302  1e6-z0.001-lambda10
0.064119  54.266265  53.875737  577955.0  1149279.0  0.308022  0.687737  1.029715  1.0  0.0  1.0  5.0  5.0  2.0  0.064119  1e6-z0.001-lambda10
0.064119  54.102338  49.862901  232127.0  1117274.0  9.109555  0.602663  1594878.28362  1.0  0.0  1.0  3.0  1.0  2.0  0.064119  1e6-z0.001-lambda10
0.07893  53.079131  52.945224  1143813.0  1287161.0  0.1701  0.839345  0.09242  1.0  7.0  1.0  0.0  2.0  1.0  0.07893  1e6-z0.001-lambda10
0.080394  13.61491  52.916166  125633.0  1384513.0  0.159381  0.842599  0.141097  1.0  1.0  0.0  3.0  1.0  1.0  0.080394  1e6-z0.001-lambda10
0.084152  42.050445  39.241781  899303.0  1119626.0  0.262124  0.970781  0.084849  1.0  3.0  1.0  2.0  1.0  1.0  0.084152  1e6-z0.001-lambda10
0.085061  27.916328  50.397052  83840.0  1266446.0  0.039855  0.428932  0.0886  1.0  2.0  0.0  1.0  5.0  1.0  0.085061  1e6-z0.001-lambda10
0.105961  33.032425  34.842296  1108549.0  1230489.0  0.169376  0.620018  0.714736  1.0  1.0  0.0  0.0  4.0  1.0  0.105961  1e6-z0.001-lambda10
0.107321  10.429717  17.028124  911748.0  1051393.0  0.341356  0.676265  104.467127  0.0  5.0  0.0  0.0  0.0  1.0  0.107321  1e6-z0.001-lambda10
0.111996  48.226438  52.647073  1106991.0  1685909.0  0.150795  0.759615  0.14443  1.0  1.0  0.0  0.0  1.0  1.0  0.111996  1e6-z0.001-lambda10
0.113311  44.571421  38.993377  769484.0  1362666.0  0.226655  0.62171  1.151026  1.0  0.0  1.0  2.0  2.0  2.0  0.113311  1e6-z0.001-lambda10
0.135715  25.325675  6.244523  831610.0  872601.0  0.155941  0.347296  24.025113  1.0  1.0  0.0  0.0  1.0  1.0  0.135715  1e6-z0.001-lambda10
0.142355  54.113203  50.130253  1109359.0  1200709.0  0.076566  0.556797  0.152781  1.0  0.0  1.0  8.0  4.0  2.0  0.142355  1e6-z0.001-lambda10
0.149863  45.252693  47.175494  575474.0  1253020.0  0.185021  0.938075  0.151255  1.0  1.0  0.0  1.0  3.0  1.0  0.149863  1e6-z0.001-lambda10
0.175621  54.053216  62.777519  996545.0  1113797.0  0.31296  0.663014  1.188197  1.0  6.0  1.0  10.0  10.0  1.0  0.175621  1e6-z0.001-lambda10
0.18422  47.302656  47.409163  820759.0  1153984.0  0.487015  0.840296  1.432923  1.0  2.0  0.0  3.0  3.0  1.0  0.18422  1e6-z0.001-lambda10
0.194515  60.683915  46.890334  544673.0  1112093.0  0.682035  0.428512  109.62761  1.0  1.0  1.0  15.0  2.0  1.0  0.194515  1e6-z0.001-lambda10
0.202724  37.648418  42.85602  569381.0  813095.0  0.217777  0.893862  0.225585  1.0  7.0  2.0  2.0  6.0  1.0  0.202724  1e6-z0.001-lambda10
0.206417  23.916066  41.183705  756904.0  1193069.0  0.301086  0.675256  5.05155  1.0  1.0  0.0  0.0  4.0  1.0  0.206417  1e6-z0.001-lambda10
0.229067  42.532964  46.845458  608948.0  747550.0  0.768332  0.777068  25.424523  1.0  10.0  1.0  11.0  5.0  1.0  0.229067  1e6-z0.001-lambda10
0.232789  46.242726  50.254184  864132.0  1102439.0  0.133766  0.972808  0.232811  1.0  4.0  1.0  3.0  6.0  1.0  0.232789  1e6-z0.001-lambda10
0.248476  13.725015  22.849047  31620.0  174121.0  0.061926  0.502116  0.394221  1.0  1.0  0.0  3.0  0.0  1.0  0.248476  1e6-z0.001-lambda10
0.255579  30.100352  23.242023  430540.0  467148.0  0.380946  0.888226  1.132712  1.0  2.0  1.0  2.0  0.0  2.0  0.255579  1e6-z0.001-lambda10
0.257618  21.051816  41.608396  17285.0  1384440.0  0.055018  0.609554  0.267978  1.0  1.0  0.0  0.0  3.0  1.0  0.257618  1e6-z0.001-lambda10
0.281463  25.283271  29.874212  655090.0  1856902.0  0.314898  0.905036  0.500428  1.0  1.0  0.0  0.0  3.0  1.0  0.281463  1e6-z0.001-lambda10
0.289887  40.074568  52.437129  978498.0  1155785.0  0.262536  0.645353  1.46456  1.0  0.0  1.0  6.0  4.0  2.0  0.289887  1e6-z0.001-lambda10
0.301017  44.47533  39.215785  403002.0  859848.0  0.235039  0.878799  0.342925  1.0  0.0  1.0  5.0  2.0  2.0  0.301017  1e6-z0.001-lambda10
0.31485  42.867386  22.158916  1256599.0  1511504.0  0.228895  0.931747  0.329138  1.0  0.0  2.0  2.0  1.0  2.0  0.31485  1e6-z0.001-lambda10
0.335065  19.138331  40.534259  722499.0  730353.0  0.613034  0.990794  0.336298  1.0  1.0  0.0  0.0  2.0  1.0  0.335065  1e6-z0.001-lambda10
0.336342  49.271203  36.857567  1170880.0  1232029.0  0.230282  0.647382  1.187315  1.0  3.0  2.0  5.0  2.0  1.0  0.336342  1e6-z0.001-lambda10
0.338036  21.07069  42.445641  460697.0  875288.0  0.627642  0.460501  373.428208  1.0  1.0  0.0  0.0  1.0  1.0  0.338036  1e6-z0.001-lambda10
0.361002  25.197641  43.53778  902563.0  1118347.0  0.410004  0.737366  8.144087  1.0  1.0  0.0  0.0  7.0  1.0  0.361002  1e6-z0.001-lambda10
0.378761  23.397259  25.209263  95874.0  727019.0  0.793589  0.996663  0.378934  1.0  1.0  1.0  1.0  0.0  2.0  0.378761  1e6-z0.001-lambda10
0.378761  24.546815  33.707432  451400.0  627232.0  0.244768  0.515136  8.330289  1.0  2.0  1.0  0.0  4.0  2.0  0.378761  1e6-z0.001-lambda10
0.427398  32.275013  19.394577  155868.0  556751.0  0.255813  0.90163  0.564795  1.0  1.0  0.0  1.0  0.0  1.0  0.427398  1e6-z0.001-lambda10
0.444544  39.434714  38.065678  55020.0  1101572.0  0.155761  0.372226  1.392629  1.0  10.0  0.0  10.0  2.0  1.0  0.444544  1e6-z0.001-lambda10
0.451169  24.923718  42.133373  507784.0  1321651.0  0.466841  0.295792  155.789708  1.0  2.0  0.0  0.0  6.0  1.0  0.451169  1e6-z0.001-lambda10
0.464661  25.409389  38.768458  145842.0  1665536.0  0.581141  0.951742  0.652188  1.0  3.0  1.0  0.0  9.0  1.0  0.464661  1e6-z0.001-lambda10
0.480599  35.990737  25.325286  48547.0  898770.0  0.145663  0.632328  0.907118  1.0  1.0  1.0  2.0  1.0  2.0  0.480599  1e6-z0.001-lambda10
0.48903  25.383827  18.956962  782028.0  1371031.0  0.201489  0.885413  0.618861  1.0  1.0  0.0  1.0  0.0  1.0  0.48903  1e6-z0.001-lambda10
0.51334  39.640428  36.866232  947696.0  1140876.0  0.277351  0.127566  16.509475  1.0  3.0  1.0  5.0  12.0  1.0  0.51334  1e6-z0.001-lambda10
0.557552  17.552754  35.910126  825575.0  1435101.0  0.18609  0.538469  3.931218  1.0  1.0  0.0  0.0  13.0  1.0  0.557552  1e6-z0.001-lambda10
0.594257  25.367152  25.257567  424694.0  648641.0  0.129824  0.821238  0.652476  1.0  3.0  3.0  1.0  0.0  2.0  0.594257  1e6-z0.001-lambda10
0.610252  24.35226  34.020568  515174.0  1768277.0  0.369441  0.370119  73.259879  1.0  2.0  0.0  3.0  3.0  1.0  0.610252  1e6-z0.001-lambda10
0.671561  28.270724  32.88883  327514.0  1334537.0  0.193515  0.718021  1.299233  1.0  2.0  1.0  0.0  8.0  1.0  0.671561  1e6-z0.001-lambda10
0.722607  19.166433  35.495748  163739.0  395838.0  0.375508  0.44631  78.039363  1.0  1.0  0.0  0.0  1.0  1.0  0.722607  1e6-z0.001-lambda10
0.723409  26.618112  28.488911  444766.0  1259922.0  0.427782  0.639556  40.960822  1.0  8.0  2.0  3.0  1.0  1.0  0.723409  1e6-z0.001-lambda10
0.735221  30.489546  19.254672  91331.0  1002596.0  0.994917  0.697524  1041.79246  1.0  1.0  0.0  6.0  0.0  1.0  0.735221  1e6-z0.001-lambda10
0.799624  19.416229  25.305363  90912.0  821994.0  0.513372  0.900172  4.236631  1.0  1.0  0.0  1.0  1.0  1.0  0.799624  1e6-z0.001-lambda10
0.801796  30.012991  25.280402  677707.0  694825.0  0.437542  0.691967  29.324165  1.0  5.0  0.0  4.0  1.0  1.0  0.801796  1e6-z0.001-lambda10
0.807638  28.467901  25.245592  55583.0  1228250.0  0.203977  0.961304  0.809892  1.0  4.0  0.0  5.0  0.0  1.0  0.807638  1e6-z0.001-lambda10
0.83534  26.502091  25.322789  624556.0  994976.0  0.20032  0.420077  8.227867  1.0  3.0  1.0  1.0  6.0  1.0  0.83534  1e6-z0.001-lambda10
0.852122  25.296252  20.855013  500231.0  754506.0  0.357137  0.875528  2.3079  1.0  2.0  0.0  4.0  1.0  1.0  0.852122  1e6-z0.001-lambda10
0.855244  19.177001  20.32367  47692.0  855197.0  0.237076  0.687212  7.846789  1.0  1.0  0.0  1.0  1.0  1.0  0.855244  1e6-z0.001-lambda10
0.870307  26.485118  24.146103  639309.0  1056096.0  0.117871  0.555666  1.384982  1.0  3.0  2.0  0.0  2.0  1.0  0.870307  1e6-z0.001-lambda10
0.874712  19.363992  25.284752  312726.0  617169.0  0.282477  0.996884  0.874715  1.0  1.0  1.0  1.0  1.0  2.0  0.874712  1e6-z0.001-lambda10
0.893617  25.365041  25.292905  601200.0  907518.0  0.288334  0.371928  40.780629  1.0  0.0  1.0  4.0  1.0  2.0  0.893617  1e6-z0.001-lambda10
0.923988  24.904384  22.00362  283581.0  722351.0  0.415516  0.848651  5.559301  1.0  1.0  0.0  7.0  0.0  1.0  0.923988  1e6-z0.001-lambda10
0.932761  12.180025  23.519282  289198.0  705875.0  0.304405  0.816136  7.01056  1.0  1.0  0.0  0.0  3.0  1.0  0.932761  1e6-z0.001-lambda10
1.000604  26.483536  25.314529  556383.0  778553.0  0.449514  0.839654  6.61228  1.0  1.0  0.0  1.0  0.0  1.0  1.000604  1e6-z0.001-lambda10
1.004472  24.841256  25.026991  831970.0  1019775.0  0.457326  0.597445  95.805781  1.0  1.0  0.0  3.0  2.0  1.0  1.004472  1e6-z0.001-lambda10
1.012146  29.245702  31.511918  535975.0  1025893.0  0.187589  0.907379  1.031096  1.0  5.0  0.0  12.0  6.0  1.0  1.012146  1e6-z0.001-lambda10
1.015236  25.308226  25.781937  224637.0  244478.0  0.502741  0.591792  134.493266  1.0  1.0  1.0  0.0  1.0  1.0  1.015236  1e6-z0.001-lambda10
1.08541  22.983554  25.102618  1253833.0  1562020.0  0.329187  0.817293  4.091458  1.0  2.0  0.0  0.0  1.0  1.0  1.08541  1e6-z0.001-lambda10
1.13301  15.232152  23.222428  62729.0  166250.0  0.357139  0.977022  1.143628  1.0  1.0  0.0  0.0  2.0  1.0  1.13301  1e6-z0.001-lambda10
1.154158  23.858984  25.269975  61947.0  1386082.0  0.478675  0.992644  1.154492  1.0  2.0  0.0  2.0  1.0  1.0  1.154158  1e6-z0.001-lambda10
1.191769  27.407497  24.780457  668387.0  820615.0  0.546425  0.367283  479.67454  1.0  1.0  0.0  6.0  2.0  1.0  1.191769  1e6-z0.001-lambda10
1.274535  25.304335  24.733308  35293.0  487209.0  0.212765  0.939423  1.288824  1.0  1.0  0.0  2.0  3.0  1.0  1.274535  1e6-z0.001-lambda10
1.29883  26.843  25.326381  488827.0  835621.0  0.161279  0.340963  5.215165  1.0  2.0  1.0  7.0  4.0  2.0  1.29883  1e6-z0.001-lambda10
1.32547  26.934394  19.321144  560208.0  789204.0  0.575655  0.937859  2.407592  1.0  1.0  2.0  3.0  0.0  2.0  1.32547  1e6-z0.001-lambda10
1.32547  25.2507  25.721947  887586.0  993404.0  1.46653  0.82479  875.263562  1.0  6.0  1.0  2.0  1.0  2.0  1.32547  1e6-z0.001-lambda10
1.344591  24.355488  18.970153  749485.0  872413.0  0.379591  0.97787  1.352709  1.0  1.0  0.0  2.0  0.0  1.0  1.344591  1e6-z0.001-lambda10
1.430926  17.654695  27.660864  308576.0  953875.0  0.46768  0.906697  3.327037  1.0  1.0  0.0  0.0  2.0  1.0  1.430926  1e6-z0.001-lambda10
1.438072  20.508691  21.612809  925117.0  989542.0  0.172797  0.86021  1.587399  1.0  0.0  0.0  5.0  1.0  2.0  1.438072  1e6-z0.001-lambda10
1.518557  25.292831  18.564833  351266.0  693906.0  0.344632  0.190349  193.696427  1.0  1.0  1.0  1.0  0.0  2.0  1.518557  1e6-z0.001-lambda10
1.518557  24.342898  25.264449  102802.0  191268.0  0.533515  0.871636  7.888455  1.0  8.0  4.0  1.0  5.0  2.0  1.518557  1e6-z0.001-lambda10
1.536493  25.31871  25.297758  321860.0  971596.0  0.256533  0.788156  3.015137  1.0  1.0  0.0  1.0  2.0  1.0  1.536493  1e6-z0.001-lambda10
1.555202  18.023385  25.354179  670147.0  720423.0  0.365872  0.502775  103.998474  1.0  4.0  0.0  1.0  3.0  1.0  1.555202  1e6-z0.001-lambda10
1.651043  22.967786  25.33049  617453.0  704203.0  0.565101  0.88917  7.143012  1.0  3.0  2.0  1.0  4.0  1.0  1.651043  1e6-z0.001-lambda10
1.654277  22.956557  26.210669  39921.0  825720.0  0.62454  0.886566  10.027024  1.0  3.0  0.0  0.0  5.0  1.0  1.654277  1e6-z0.001-lambda10
1.677227  18.165666  25.782807  476371.0  1784300.0  0.943511  0.095963  11945.632971  1.0  1.0  0.0  0.0  14.0  1.0  1.677227  1e6-z0.001-lambda10
1.72322  19.394903  21.96766  656252.0  858776.0  0.274997  0.794783  4.990808  1.0  3.0  1.0  2.0  0.0  1.0  1.72322  1e6-z0.001-lambda10
1.736294  25.38821  25.345661  409831.0  792165.0  0.386933  0.245198  177.634372  1.0  1.0  0.0  7.0  12.0  1.0  1.736294  1e6-z0.001-lambda10
1.820526  24.135206  23.07068  71428.0  565084.0  0.404834  0.78922  12.963633  1.0  2.0  0.0  1.0  4.0  1.0  1.820526  1e6-z0.001-lambda10
1.911133  17.551095  19.330981  677142.0  917903.0  0.335579  0.862101  4.949233  1.0  0.0  1.0  3.0  6.0  2.0  1.911133  1e6-z0.001-lambda10
1.911133  19.682133  25.477892  832541.0  904957.0  0.379998  0.566332  76.716852  1.0  0.0  1.0  1.0  12.0  2.0  1.911133  1e6-z0.001-lambda10
1.929542  18.711722  25.329912  464496.0  1094554.0  0.266207  0.777905  4.992861  1.0  2.0  0.0  2.0  2.0  1.0  1.929542  1e6-z0.001-lambda10
2.038446  12.939305  20.65864  1000847.0  1042845.0  1.127124  0.809129  1458.250982  1.0  1.0  0.0  1.0  3.0  1.0  2.038446  1e6-z0.001-lambda10
2.092219  17.011945  19.419875  1666003.0  1844181.0  0.247717  0.366609  61.730076  1.0  1.0  0.0  0.0  1.0  1.0  2.092219  1e6-z0.001-lambda10
2.151909  18.860974  18.481043  4024.0  1658276.0  0.191083  0.583672  9.655881  1.0  1.0  1.0  3.0  2.0  2.0  2.151909  1e6-z0.001-lambda10
2.181179  20.848791  19.296828  89338.0  285068.0  0.357508  0.916145  2.811991  1.0  2.0  0.0  1.0  0.0  1.0  2.181179  1e6-z0.001-lambda10
2.20182  22.25738  18.737873  92310.0  1064902.0  1.122193  0.370163  17493.683916  1.0  3.0  0.0  1.0  3.0  1.0  2.20182  1e6-z0.001-lambda10
2.243375  17.580452  24.013156  395945.0  1112154.0  0.786542  0.906121  21.738693  1.0  1.0  0.0  0.0  5.0  1.0  2.243375  1e6-z0.001-lambda10
2.325476  20.969511  24.992391  133356.0  455458.0  0.346983  0.93372  2.501426  1.0  4.0  1.0  7.0  12.0  1.0  2.325476  1e6-z0.001-lambda10
2.373568  17.825843  25.409822  158783.0  633872.0  0.483  0.417985  449.462176  1.0  1.0  0.0  1.0  14.0  1.0  2.373568  1e6-z0.001-lambda10
2.382081  18.762548  21.456176  503516.0  990165.0  0.234537  0.706276  7.721322  1.0  0.0  1.0  1.0  5.0  2.0  2.382081  1e6-z0.001-lambda10
2.456556  21.119081  19.562702  427725.0  771851.0  0.980117  0.968588  3.839475  1.0  3.0  0.0  3.0  0.0  1.0  2.456556  1e6-z0.001-lambda10
2.544605  18.094162  24.08175  652117.0  1054230.0  0.311655  0.910524  2.93857  1.0  2.0  0.0  1.0  10.0  1.0  2.544605  1e6-z0.001-lambda10
2.582961  16.003523  18.476702  160382.0  626394.0  0.587285  0.775525  155.894616  1.0  7.0  0.0  0.0  1.0  1.0  2.582961  1e6-z0.001-lambda10
2.617012  19.379425  19.24657  613729.0  966667.0  0.677174  0.919756  10.521992  1.0  1.0  0.0  3.0  3.0  1.0  2.617012  1e6-z0.001-lambda10
2.726207  21.205444  19.57058  761196.0  905064.0  0.362171  0.510461  113.789171  1.0  1.0  0.0  9.0  1.0  1.0  2.726207  1e6-z0.001-lambda10
2.741794  21.267832  22.948197  484688.0  868119.0  1.266515  0.4423  17517.664165  1.0  3.0  1.0  3.0  15.0  1.0  2.741794  1e6-z0.001-lambda10
2.783814  17.740332  17.637167  239424.0  1442385.0  0.632976  0.538589  1376.75144  1.0  1.0  0.0  3.0  0.0  1.0  2.783814  1e6-z0.001-lambda10
2.855436  25.278322  18.109139  493095.0  822062.0  0.906272  0.059375  10761.764769  1.0  1.0  0.0  17.0  6.0  1.0  2.855436  1e6-z0.001-lambda10
3.00898  20.216012  18.527888  280618.0  761750.0  0.367978  0.768671  21.147611  1.0  1.0  0.0  3.0  2.0  1.0  3.00898  1e6-z0.001-lambda10
3.039893  22.935577  19.207096  252875.0  501141.0  0.360465  0.496126  109.347065  1.0  1.0  5.0  10.0  1.0  2.0  3.039893  1e6-z0.001-lambda10
3.039893  19.169389  25.273932  46063.0  815497.0  1.814452  0.819934  3423.925259  1.0  1.0  1.0  0.0  9.0  2.0  3.039893  1e6-z0.001-lambda10
3.065896  17.673844  17.091684  367334.0  414749.0  0.808195  0.901595  45.270373  1.0  1.0  0.0  0.0  1.0  1.0  3.065896  1e6-z0.001-lambda10
3.13957  25.228715  19.226094  396462.0  645403.0  0.346588  0.480604  87.034206  1.0  2.0  2.0  15.0  3.0  2.0  3.13957  1e6-z0.001-lambda10
3.225981  18.47838  18.591401  331006.0  412150.0  0.417188  0.080639  748.534385  1.0  1.0  0.0  0.0  2.0  1.0  3.225981  1e6-z0.001-lambda10
3.297588  19.369167  18.191813  672075.0  959374.0  0.491526  0.906786  7.153949  1.0  1.0  0.0  5.0  1.0  1.0  3.297588  1e6-z0.001-lambda10
3.357987  18.456968  15.723086  146802.0  961088.0  0.903247  0.460082  9183.899769  1.0  1.0  0.0  2.0  0.0  1.0  3.357987  1e6-z0.001-lambda10
3.427865  21.736189  18.669481  176430.0  829238.0  0.650127  0.817878  80.059216  1.0  1.0  2.0  4.0  7.0  1.0  3.427865  1e6-z0.001-lambda10
3.545038  17.862707  21.652945  91272.0  452278.0  0.300835  0.392546  97.658058  1.0  1.0  0.0  2.0  10.0  1.0  3.545038  1e6-z0.001-lambda10
3.658657  18.89334  25.271863  744488.0  907244.0  1.015604  0.616864  2983.153558  1.0  1.0  0.0  4.0  18.0  1.0  3.658657  1e6-z0.001-lambda10
3.742319  17.678691  20.862674  330840.0  688077.0  0.456531  0.269376  749.841777  1.0  1.0  0.0  8.0  6.0  1.0  3.742319  1e6-z0.001-lambda10
3.752394  18.209553  23.381836  479340.0  685308.0  0.533026  0.969214  3.859779  1.0  1.0  0.0  1.0  14.0  1.0  3.752394  1e6-z0.001-lambda10
4.060601  18.190039  19.424451  1050865.0  1287046.0  0.195408  0.23748  32.570449  1.0  1.0  0.0  4.0  5.0  1.0  4.060601  1e6-z0.001-lambda10
4.070589  14.367344  18.182723  380486.0  851466.0  0.676105  0.515098  2628.466605  1.0  1.0  0.0  1.0  0.0  1.0  4.070589  1e6-z0.001-lambda10
4.086262  21.878781  17.641835  714806.0  879681.0  0.310525  0.92739  4.325575  1.0  1.0  0.0  10.0  0.0  1.0  4.086262  1e6-z0.001-lambda10
4.211578  21.793616  23.788707  709592.0  1220068.0  0.975276  0.706514  1095.464825  1.0  2.0  0.0  5.0  10.0  1.0  4.211578  1e6-z0.001-lambda10
